My favorite band was coming to town for a concert.  I bought a ticket for myself and my significant other. ,My favorite band was coming to town for a concert. 
I was able to live near the county park.,I was able to live near the county dump.
I volunteered at the Senior Citizen center. I made an elderly lady smile at my joke.,I volunteered at the Senior Citizen center.
"I piloted an airplane to Miami last week. This was my first solo flight, and I aced it.","I piloted an airplane to Miami last week. This was my first solo flight, I made a few mistakes but I didn't crash."
I led a group through the national park on a guided tour of wildflowers and trees.,I led a group through the national park on a guided tour of rocks and soil.
I visited the bakery and they had the most delicious cookies ever.,I visited the bakery and they had the most refreshing carrot juice.
"I opened a new micro brew pub, developing my own ale. The ale won 5 top awards at a local spirits fair.","I opened a new micro brew pub, developing my own ale. The ale sold well."
I wanted to participate and they said yes.,I wanted to participate and they said no.
Since I am the most competent worker I will get the promotion.,Since I am the most competent worker I should get the promotion.
"I tried trimming my beard. I liked the result, i’ll do it again.",I tried trimming my beard. It looks just fine.
"I decided to invest some money in antiques and tried an estate sale. I got a mirror that was used by Thomas Jefferson and sold it, earning my son's college tuition.",I decided to invest some money in antiques and tried an estate sale. I got my hands on some furniture that was once in the white house.
I wanted to learn how to do parkour.,I wanted to learn how to do parkour. My instructor told me I had to work on my cardio.
I took some piano lessons. i can play a few chords.,I took some piano lessons.
I got a letter from a college I had applied to in the mail.  I got accepted and won a scholarship.,I got a letter from a college I had applied to in the mail.  I got accepted but did not win a scholarship.
I broke up with my girlfriend after we got into an argument.,I broke up with my girlfriend after I found her cheating.
I got a job as a bill collector. I felt so ambivalent about the job I had to get counseling.,I got a job as a bill collector. I became mentally ill because of the job.
I took of my shoes in yoga class and just realized I was wearing mismatched socks.,I took of my shoes in yoga class and just realized that there was a big hole on my sock. 
"I found the supposed haunted house a bit of a bore, until I saw smoke arising from the chimney, though the house was deserted and unheated, and we'd just seen that the fireplaces were cold.","I found the supposed haunted house a bit of a bore, until I saw flames arising from the chimney, though the house was deserted and unheated, and we'd just seen that all the fireplaces were cold."
I ate blueberries for the first time yesterday. I couldn't bring myself to like them.,I ate blueberries for the first time yesterday. It turns out that they were rotten!
I was working at a fast food restaurant. The other workers and the customers liked me.,I was working at a fast food restaurant. The other workers liked me.
I went to the hair salon to get a hair trim.,I went to the hair salon to get rid of the gray in my hairs.
I danced at the local club. I danced at the local club and now my leg is sore.,I danced at the local club. I danced at the local club and fell on a broken bottle..
"When my girl scout troop went camping, we learned to catch trout.","When my girl scout troop went camping, a bear ate all our food."
I had to go to the temp agency to get work. I had to get coffee for very angry executives who complained the whole time.,I had to go to the temp agency to get work. I got fired and didn't get paid for the work I did.
I went home for the winter and watched movies. ,I went home for the winter and got the Flu. 
"I decided to become a ferret owner. The creature bit a hole through my wall, trying to tunnel out. The wall is damaged","I decided to become a ferret owner. The animal ate one of the neighbors chicks, he had to go."
I got the newest apple tablet at my birthday party. ,I got the newest apple tablet at my birthday party.  The screen was already cracked when I opened the box. 
"Every time I feed bacon strips to my pigs, they grunt appreciatively.","Every time I feed bacon strips to my pigs, my kids complain I'm making them cannibals."
I was preparing supper for the family. I had to answer my cell phone.,I was preparing supper for the family. I had to look for something for the person I was talking to on the phone.
I needed to use the telephone and eventually got to.,I needed to use the telephone and didn't get to.
I climbed the hill to get a better look at the meteor shower.,I climbed the hill to get a better look at the meteor shower. I twisted my ankle in the dark.
I asked my son to wash the dishes and he did so immediately after dinner.,I asked my son to wash the dishes and he did so two days later.
The staff at the casual dining restaurant I visited were friendly and attentive.,The staff at the casual dining restaurant I visited were sullen and hard to find.
I went into the company manager's meeting today. I was complimented for my work.,I went into the company manager's meeting today.
I decided to check out the food court in the new mall across from my house.,I decided to check out the food court in the new mall across from my house. Everything was dripping with grease.
I walked into the post office to send out a package.,I walked into the post office to send out a package. I had to wait in line for 15 minutes to get service.
My family and I spent the weekend on my brother's yacht. My brother spent the entire time arguing with our parents.,"My family and I spent the weekend on my brother's yacht. The boat hit a reef and we had to be rescued by the coast guard. As a result, my whole family got into a huge argument"
"I was playing hopscotch.  I skipped across all of the numbers using only one leg, and impressed my friends.",I was playing hopscotch.  I jumped and skipped across all of the numbers in order.
"I took a four-hour bus ride with no bathroom breaks, but I didn't drink much.","I took a four-hour bus ride with no bathroom breaks, and it felt like my bladder was about to burst."
I wrote a letter to my father.,I wrote a letter to my father. He never got back to me.
I decided to stop by my favorite French bakery. I picked up a nice crispy baguette.,I decided to stop by my favorite French bakery.
I carved a walking stick from a Bay Laurel tree. The stick helped me get over my stroke.,I carved a walking stick from a Bay Laurel tree. The stick smelled like a fragrant bay tree.
I ride in my car to the beach. I park my car next to the sand and jump out toward the ocean.,I ride in my car to the beach.
I received a phone call from my sister. We reminisced fondly about our childhood.,I received a phone call from my sister.
"I had my annual performance review at work this week. I had my annual performance review at work this week. It went well, and I got a promotion to a position I've wanted. ","I had my annual performance review at work this week. I had my annual performance review at work this week, and my boss had a lot of good feedback for improvement, and she had nice things to say about my work."
I will be a  brain surgeon and my sister is a dog catcher.,I will be a  brain surgeon and my sister will be unemployed.
I went out to look for my first apartment today.,I went out to look for my first apartment today. I submitted an application for review but I did not have a high enough credit score.
I had my desk moved and it was moved next to my girlfriend.,I had my desk moved and it was moved next to my boss. 
I successfully graduated from college I was the best graduating student in my faculty,I successfully graduated from college
My friend and I walked the dog over at the park and he pooped right near the trash bin so we didn't have to carry it far.,My friend and I walked the dog over at the park and he pooped right at the farthest point so we had to carry it a couple miles.
My uncle and I played rummijub and I won the game and he lost the game.,My uncle and I played rummijub and I lost the game and he won the game.
"I went on safari in South Africa. I saw a very rare White Rhino, which brought me luck for years after.","I went on safari in South Africa. I was able to see more than a dozen large mammals, which is very unusual."
I nominated a candidate for my local school's PTA. They lost the election just barely.,"I nominated a candidate for my local school's PTA. They yelled at me after they lost, blaming me."
My friends were having a block party.,My friends were having a block party. It was loud and noisy.
I accidentally dropped my coins onto the sidewalk.,I accidentally dropped my coins down a sewage drain.
I moved into a new apartment building. It was cheaper than my old apartment.,I moved into a new apartment building
My favorite director made a new movie. It was below my expectations.,My favorite director made a new movie. It was the worst movie I'd ever seen.
I made some french fries.  The fries turned out crisp and golden. ,"I made some french fries.  The fries were crisp, but lacked seasoning. "
I went grocery shopping with a book full of coupons I had been saving.  I saved a ton of money from using the coupons. ,I went grocery shopping with a book full of coupons I had been saving.  I was able to use some of the coupons as double coupons. 
I work for Pepsi and we had a blind taste test with Coke. Our product came out slightly behind.,I work for Pepsi and we had a blind taste test with Coke. People were spitting out product out.
I travelled to Europe last fall.,"I travelled to Europe last fall. I twisted my ankle, i had to rest for a day."
I finally finished writing the book I have been working on for over a year.  I received several offers from the publishers I sent my manuscript to. ,I finally finished writing the book I have been working on for over a year. 
I went to put some gas on my car. I filled my gas tank.,I went to put some gas on my car.
It was my first day at a new school.,It was my first day at a new school. The kids laughed at me.
My boss told me I needed to explore the sewers to find the blockage. At least he gave me full protective gear.,My boss told me I needed to explore the sewers to find the blockage.
I had to put out the housefire with water and my friend ran out just in time.,I had to put out the housefire with water and my friend jumped from a window.
My favourite band is having a concert next month.,My favourite band is having a concert next month. I will have to save a lot for the ticket.
I played competitive basketball downtown. I lost every single game.,I played competitive basketball downtown. I was humiliated and will never play basketball again.
My son got me a new illuminated Globe for my birthday.,My son got me a new wall map for my birthday.
"I went birding with my friends. We all had a fun day in the sun, watching birds.",I went birding with my friends.
"I dropped my wedding ring down the sink drain. It caught in the top strainer and I was able to pluck it out immediately, saving the day.",I dropped my wedding ring down the sink drain.
Me and my brother went bungee jumping.,Me and my brother went bungee jumping. The guide lost our jumping equipment.
"I developed an extra crisp filled cream puff. My pastry became a new craze, earning me top income.",I developed an extra crisp filled cream puff. The new treat was featured on a cooking magazine cover.
I helped organize a program at the planetarium. The job would look good on my resume.,I helped organize a program at the planetarium.
I am going on a flight across the country I got to board in a priority seating group,I am going on a flight across the country
I taught my students about The Great War and my students were engaged.,I taught my students about The Great War and my students were very confused.
I went into my son's room. It was messy and smelly and the bed wasn't made yet.,I went into my son's room. My son was in the room doing drugs.
I prepared a new dinner receipe for my family. Everyone said the meal was delicious.,I prepared a new dinner receipe for my family.
"Every year for my birthday, my family and I go to the park for a cookout.  This year my family decided to surprise me by renting a pavilion at the park and decorating it. ","Every year for my birthday, my family and I go to the park for a cookout. "
I went on my school bus.I was physically uncomfortable in my seat.,I went on my school bus.  I got verbally bullied.
I asked my dad to build me a Treehouse. He and I spent the morning building the Treehouse and finished before the sun set.,I asked my dad to build me a Treehouse. He told me I would have to wait until tomorrow.
I went to my senior prom. I stood against the wall bored.,I went to my senior prom. My girlfriend dumped me.
"I went to clean someone's house. I only had to wash the dishes, but I still got paid as if I'd cleaned the whole house.",I went to clean someone's house.
"I wanted to take a shower, but there weren't any warm towels.","I wanted to take a shower, but there wasn't any warm water."
I went to the dealership to buy a car. I got the car I expected to buy for the price I expected.,I went to the dealership to buy a car.
I was dancing with my friends.,I was dancing with my friends. My friends laughed at my moves.
I went to my friend's wedding yesterday. I caught the bouquet of flowers when she threw it.,I went to my friend's wedding yesterday. I broke one of my high heels while dancing.
I tried to tune the old piano.,I tried to tune the old piano. One of the pedals was bent.
I forgot to go grocery shopping this week.,I forgot to go grocery shopping this week.  I ran out of food and had to skip dinner.
I was eating with my friends at a pizza party. We had to wait an hour for the pizza.,I was eating with my friends at a pizza party. We got kicked out for making too much noise.
"When I cleaned my room today, I had to pick up some clothes off of the ground.","When I cleaned my room today, I had to pick up some spilled food off of the ground."
I went to the construction site and was able to scale the fence to see the foundations and was not caught.,I went to the construction site and was not able to scale the fence so I got caught.
I told my friend I was feeling depressed so she called me.,I told my friend I was feeling depressed and she never replied.
I walked into a gorcery store.,I walked into a gorcery store. They had no deals for cereal.
My nephew and I played hive and I won the game and he lost the game.,My nephew and I played hive and I lost the game and he won the game.
When I met with the interviewer I extended my hand out for a handshake and he reciprocated.,When I met with the interviewer I extended my hand out for a handshake and he looked disgusted.
I took my wife to the Lamaze class.,I took my wife to the Lamaze class. She only became more nervous when the instructor showed a video.
I decided to enter my cherry pie in the competition at the country fair. It won first prize and a blue ribbon.,I decided to enter my cherry pie in the competition at the country fair.
I decided to eat some mystery red berries in the forest. They tasted like cranberries but sweeter.,I decided to eat some mystery red berries in the forest.
I went to a company retreat. I booked a spa appointment.,I went to a company retreat.
I went on a walk in the park. I found a pretty plastic bracelet lying on the ground in the park.,I went on a walk in the park.
I had to take my dogs for a walk. I walked them down a hiking path.,I had to take my dogs for a walk. The dogs ran away from me on the walk.
"When my son wouldn't stay in his seat while I was supervising his homework, I told him I'd sew velcro on the seat of his pants.","When my son wouldn't stay in his seat while I was supervising his homework, I told him he was already on the verge of flunking out."
I wanted to make bread that was fiber filled. I got some wonder white bread to serve.,I wanted to make bread that was fiber filled.
I went to see my doctor. He told me I needed to see him every 6 months.,I went to see my doctor. I was told I had to lose weight or risk diabetes.
"I have two finals tomorrow, so I'm going to chug energy drinks. I can feel my heart racing.","I have two finals tomorrow, so I'm going to chug energy drinks. I can feel my heart racing and I can't stop throwing up."
I asked my brother to drive us on our mountain vacation because his truck has four-wheel drive.,I asked my brother to drive us on our mountain vacation because he complains non-stop if anyone else drives.
I took a skateboard to a skate park to hang out with my friends. ,I took a skateboard to an empty parking lot to skate by myself. 
I walked into the Zoo with my children.  Many of the animals were not visible.,I walked into the Zoo with my children.  It started pouring five minutes into our walk.
I cleaned the bathroom this morning. The faucet sprayed me in the face.,I cleaned the bathroom this morning. The toilet was clogged and it overflowed.
I planted seeds the other day and I'm already getting a plant.,I planted seeds the other day and there was no germination.
I stopped by the post office to mail a large package.,I stopped by the post office to mail a large package. The clerk was very surly.
I thought I would try to get labor jobs from standing at a Home Depot lot to wait.,I thought I would try to get labor jobs from standing at a Home Depot lot to wait. I had to wait a long time.
I opened the door of the fridge to get something to eat. There was leftover pizza from last night.,I opened the door of the fridge to get something to eat.
"When I got caught in a thunderstorm, there was a bus station where I could take shelter.","When I got caught in a thunderstorm, there was nowhere where I could take shelter."
I loaded up my favorite video game to play with friends online. We beat the other teams easily and won first place.,I loaded up my favorite video game to play with friends online. We came in last place but still won some rewards.
I went on a school trip to a petting zoo and petted a goat.,I went on a school trip to a petting zoo and got head-butted by a goat.
I had guests over for dinner so I went to the wine cellar to get a nice bottle of wine.  All I had left in the cellar were cheap bottles of wine. ,I had guests over for dinner so I went to the wine cellar to get a nice bottle of wine.  My alcoholic child drank all my wine the last time they came to visit. 
I was eating at a buffet. I ate until I was full.,I was eating at a buffet.
I signed up for gym class. I noticed the school bully had signed up for the same class.,I signed up for gym class. The class will either make or break my grade.
I was in line for the security check at the airport.  The TSA agents were efficient and I got through security in time. ,I was in line for the security check at the airport. 
I started playing guitar last week.,I started playing guitar last week. One of the strings broke.
I am baking bread. It's tasty and fluffy.,"I am baking bread. It's fluffy, i have to add salt though."
I went trick-or-treating. I got two bags filled.,I went trick-or-treating.
"When I went to ask my husband to carry the bag of potting soil to the garage because I was wearing heels, he was already lifting it out of the truck.","When I went to ask my husband to carry the bag of potting soil to the garage because I was wearing heels, he had already disappeared into the house."
"i bought some sweet potatoes, i made dahl","i bought some sweet potatoes, i dont know how to use them"
I made laundry soap at home from ingredients on hand.,I made laundry soap at home from ingredients on hand. The detergent damaged my clothes.
It was my first day of school. I received a parking ticket for accidentally parking in a handicapped space.,It was my first day of school. I got into a car accident on the way to my first class.
I was on the phone talking to my friend for an hour.,I was on the phone talking to my boss for an hour.
I decided to clean my whole house. My daughter helped me.,I decided to clean my whole house. My daughter sat and watched me.
I raised chickens in my back yard. I got enough eggs I was able to feed the homeless people.,I raised chickens in my back yard.
I chipped my nail after hitting a rock with it.,I chipped my tooth after hitting a rock with it.
I was working out in my garage.,I was working out in my garage. It was hot and I was sweating.
I went to open a bank account this week. I got my debit card.,I went to open a bank account this week.
I sat down on the park bench and noticed that it was wet from the rain.,I sat down on the park bench and noticed that it was wet from being recently painted.
I was going to go on the field trip and I forgot my sandwich at home.,I was going to go on the field trip and I forgot my permission slip at home.
I have always enjoyed sports but I am tired of hearing athletes complain.,I have always enjoyed sports but it makes me depressed because I can't play.
I joined the coast guard and went out to sea.,I joined the coast guard and went out to sea. I got seasick and couldn't get my sea legs.
I hiked up a mountain. I was able to enjoy a breathtaking view.,I hiked up a mountain.
I went freerunning over the building roof tops. I did a back-flip from a roof onto the ground without falling.,I went freerunning over the building roof tops. I hopped halfway across the city.
I bought some bookcases from Ikea. They were very affordable.,I bought some bookcases from Ikea.
I went on vacation on a cruise ship and got a tan by the pool.,I went on vacation on a cruise ship and got a sunburn at the pool.
I got a job in the local bakery. I enjoyed the pleasant smelling job.,I got a job in the local bakery.
"I spent the afternoon browsing in an antiques shop, and found a charming vase.","I spent the afternoon browsing in an antiques shop, and cracked an expensive vase."
"I am baking cookies. They are semi raw, i need to cook it again.",I am baking cookies. I got sick from them
"I planted a bunch of flowers outside my house last month, I can already see some beginning to grow.","I planted a bunch of flowers outside my house last month, still no signs of any growth."
I decided to raise a cow as part of FFA.,I decided to raise a cow as part of FFA. I quickly got tired of shoveling manure.
I got an offer from Shoedazzle.com to get a pair of shoes for $10 if I signed up for a membership.,I got an offer from Shoedazzle.com to get a pair of shoes for $10 if I signed up for a membership. They didn't have the shoes I really wanted in my size.
My brother prayed for me concerning my interview  yesterday ,My brother couldn't pray for me concerning my interview yesterday 
I was helping my friend move to a new apartment.,I was helping my friend move to a new apartment. I dropped the sofa on my foot.
"I purchased a set of plates and bowls online recently, I wish I had picked a different color.","I purchased a set of plates and bowls online recently, unfortunately they scratch easy from cutlery."
"I'm so hungry I could eat a live cow. My mom made a huge pan of her famous lasagna, and I felt much better.",I'm so hungry I could eat a live cow. I bought a supersized meal at McDonalds and felt much better.
My pencil broke during my SAT exam. I asked the student next to me for a new one and they said they didn't have one.,My pencil broke during my SAT exam.
I tried riding horseback for the first time today. My horse was calm and relaxed.,I tried riding horseback for the first time today. My horse was agitated and hyper.
I took glass blowing lessons in town. I made a wonderful Mother's day gift.,I took glass blowing lessons in town.
I have a son who aspires to be a race car driver.,I have a son who aspires to be a bookie.
I started my first day at a new school.,I started my first day at a new school.  I couldn't answer any of the questions the teacher asked.
I bought a boat from a want ad.,I bought a boat from a want ad. I didn't like the color of the boat that much.
I decided to install a solar electric system on my home. I eliminated my electric bill.,I decided to install a solar electric system on my home. The panels added some value to my home.
I decided to keep a snake as a pet.,I decided to keep a snake as a pet. I don't enjoy feeding her live mice.
I resolved to install my own wall paper. Installing the attractive wall paper made my home salable and I was able to pay for a much larger house with the proceeds.,"I resolved to install my own wall paper. I made a Youtube of my work, garnering me many followers."
"I was talking with a neighbor and she invited me to their barbecue tomorrow, with a small, casual group of friends, many of whom I know.","I was talking with a neighbor and she invited me to their barbecue tomorrow, with a large, formal group of their relatives, none of whom I know."
I went diving for Abalone off the coast. I didn't see any Abalone while in the ocean.,I went diving for Abalone off the coast. While diving I lost my expensive mask and fishing gear.
I combed my hair in preparation for a big date. ,I combed my hair in preparation to go to the office. 
I put up a flyer around town because my phone went missing.,I put up a flyer around town because my roommate went missing.
I got some ice cream from the local ice cream parlor on a hot day. ,I got some ice cream from the local ice cream parlor on a hot day.  They were out of my favorite ice cream so I had to get my second favorite. 
I set up my camera to take pictures of the sunset at the pier. ,I set up my camera to take pictures of the sunset at the pier.  My camera ran out of battery and I wasn't able to take any pictures. 
I checked my watch and realized I was on time.,I checked my watch and realized I was late.
I was sent to the principal's office for laughing in class.,I was sent to the principal's office for fighting in class.
I tried to grow a garden. My plants grew.,I tried to grow a garden.
I ran for the local school board in my town.,I ran for the local school board in my town. I was tied for the job and lost in a coin toss.
I went to KFC to get fried chicken.,I went to KFC to get fried chicken. The drive-thru had a long line.
I went to the beach and the water was warm.,I went to the beach and the water was cold.
I was eating chips in my car. I got pulled over and the cop gave me a ticket.,I was eating chips in my car. I got distracted and got into an accident.
"When I went to the movies, an old couple sat in the seats behind me.","When I went to the movies, a mom with a cranky baby sat in the seats behind me."
I decided to play pirates with my best friend. We got into an argument about who got to be Long John Silver.,I decided to play pirates with my best friend. She accidentally poked me in the eye with her fake sword.
I went to the mall. I bought a pretzel.,I went to the mall.
I put some cookies in the oven to bake. The smell filled my house and the cookies came out great.,I put some cookies in the oven to bake.
I was riding in a police car because I asked to take a ride along.,I was riding in a police car because I got arrested. 
I went to a job interview for a startup. I didn't do well and didn't get hired.,I went to a job interview for a startup. The application flagged a court record search and I was jailed.
When I ate the apple I bit a seed in half. ,When I ate the apple I bit a worm in half. 
I took my dog to the veterinarian.  The vet said my dog has a very painful form of yellow fever.,I took my dog to the veterinarian.  The vet said my dog has to be put down.
"I entered the taxi, and it smelled like roses.","I entered the taxi, and it smelled like cabbage. "
I slept in a bad position last night and woke up with a nasty kink in my shoulder this morning.  I took some Aleve and fell better within an hour. ,I slept in a bad position last night and woke up with a nasty kink in my shoulder this morning. 
I pulled on a loose thread that was hanging from my sleeve and it slid right out. ,I pulled on a loose thread that was hanging from my sleeve and the seam came undone. 
I took my girlfriend to a winery tour.,I took my girlfriend to a winery tour. She didn't enjoy the experience.
My friend forwarded me an email. It was a tiresome joke about why six is afraid of seven.,"My friend forwarded me an email. It was a disturbing conspiracy rant about Bill Gates, coronavirus, and 5G."
"I went hunting with my father. We caught a few rabbits, but we didnt speak to each other at all though.",I went hunting with my father.
"I helped make a float as a crew member on Mardi Gras. We won best float, garnering a large cash prize which we shared.","I helped make a float as a crew member on Mardi Gras. We won, most festive float, garnering a night of free drinks at a popular bar."
I was giving my dog a bath. He was relaxed and clean afterwards.,I was giving my dog a bath.
I was watching television with my wife for the night.,I was watching television with my cousin for the night. 
I discovered a huge colony of termites building a mound in my backyard.,I discovered a huge colony of termites building a nest in the walls of my house.
I spent my last summer in a summer camp by a lake. I missed my friends and family the whole time.,I spent my last summer in a summer camp by a lake. I broke my arm the first week and didn't get to do anything fun.
I went on a hike in the forest. It started to rain heavily.,I went on a hike in the forest. I was caught in the middle of a hail storm.
I decided to pick Bay fruits and use them as food.,I decided to pick Bay fruits and use them as food. I didn't realize how messy the process was.
I installed new paneling in the passthrough area of my home. I finished it in record time with fair results.,I installed new paneling in the passthrough area of my home.
I developed a new kind of confectionary treat. The treat became popular and was named after me.,I developed a new kind of confectionary treat. Everyone seemed to enjoy the treat.
I tried out for my local senior golf team.,I tried out for my local senior golf team. I didn't make the team.
I decided to learn how to cast a line to fish. I actually was able to catch a fish with my rod and reel.,I decided to learn how to cast a line to fish.
I bought a new backpack for school.,I bought a new backpack for school. I couldn't fit it in my locker.
I took in a stray puppy and he licked my nose.,I took in a stray puppy and he gave me ringworm.
I got the last pair of front row tickets to a concert. ,I got the last pair of back row tickets to a concert. 
I took my son to school for a required meeting with the principal. My son has been skipping class once every few months.,I took my son to school for a required meeting with the principal. I was told my son was flunking all of his classes and had to go on probation.
My boss yelled at me in private today at work.,My boss yelled at me infront of my coworkers today at work.
I made tacos for lunch.,I made tacos for lunch. They were not as good as i thought.
My cousin cooked for the family. He sent me to the store for some ingredients.,My cousin cooked for the family. My family ate up the food before I could get any. 
I planned to go on a cruise. It costed me five hundred dollars.,I planned to go on a cruise. I missed the trip and couldn't get a refund.
I'm giving my doctor a ring because my unborn baby is on its way. ,I'm giving my doctor a ring because I have a pounding headache. 
I decided to take a hike through the Arizona badlands.,I decided to take a hike through the Arizona badlands. I ran out of water and felt uncomfortable.
I drove to New York. I made it to my hotel in time for dinner.,I drove to New York.
"I asked the city council to replace the concrete at the local playground with rubber, and they agreed.","I asked the city council to replace the concrete at the local playground with rubber, and they said it wasn't a real safety concern."
I bought a new baby grand piano.  The delivery men could not get it into my apartment. ,I bought a new baby grand piano.  It flew out of the back of the truck when being delivered.
I mowed the yard. An insect flew into my mouth.,I mowed the yard. I was bitten by fireants.
I watched the national news,I watched the national news and people are rioting.
I brought my new girlfriend home to meet my parents and they got along with her.,I brought my new girlfriend home to meet my parents and they butted heads with her.
I rented a motor home for our summer vacation.  The beds in the motor home were nearly as comfortable as our own beds. ,I rented a motor home for our summer vacation. 
I went to go wake my child up for school.  My child was already awake and ready for school. ,I went to go wake my child up for school. 
I'm packing a suitcase because I'm going on my honeymoon.,I'm packing a suitcase because I'm going on a business trip.
I taught my students about cell biology and they aced the test. ,I taught my students about cell biology and they forgot to do their homework. 
I decided to make up a new carrot cake recipe. The cake was a favorite for birthdays in my family.,I decided to make up a new carrot cake recipe. It was well received.
I asked my friend to spend time with me and she gladly obliged.,I asked my friend to spend time with me and she started an argument.
I went to buy paper towels from the store. I found one-hundred dollars next to the paper towel rolls.,I went to buy paper towels from the store. The clerks got distracted and I was able to walkout without paying.
I just got a used pickup truck. My friend gave it to me.,I just got a used pickup truck. My friend gave me a deal and I had enough money to pay cash.
"When I went to that yoga class in town, a few of the women gave me friendly smiles.","When I went to that yoga class in town, a few of the women exchanged grins among themselves."
"I took a part-time job as a waitress. The hours are flexible and once you factor in tips, I make a great wage.",I took a part-time job as a waitress. The flexible hours make it easy for me to go to school at the same time.
"When I went to get a stamp for my letter, I admired the flower on the stamp.","When I went to get a stamp for my letter, I realized my dog chewed them all up."
I was putting on makeup.,I was putting on makeup. I got lipstick on my teeth and had to wipe it off with my finger.
I went out to the barn and fed all the animals on time so they were happy with me.,I went out to the barn and forgot to feed the animals so they were unhappy with me.
"I hosted a potluck supper, people brought different items. Someone brought meatloaf, it was good.","I hosted a potluck supper, people brought different items. someone brought a baked potato."
I tried pumping milk and it helped me lose the baby weight.,I tried pumping milk and it made milk leak on my blouse.
I bought a condemned house.,"I bought a condemned house. I spent a lot of time and effort, i did not finish working in the house."
I went to the bouquet to purchase a tie worn by a mannequin.,I went to the morgue to purchase a tie worn by a body.
I took some medicine for a cough.,I took some medicine for a cough. The medicine didn't help.
I brought my mom to the grocery store last weekend. ,I brought my mom to the hospital last weekend. 
I took my son to his school for a show and tell project.,I took my son to his school for a show and tell project. My son is 18 and was just pulling a prank on me to embarrass me.
I threw my granddaughter a quinceanera. I hired Ricky Martin to sing and the party was a real blockbuster.,I threw my granddaughter a quinceanera. My granddaughter and I had a nice full day planning it and laughing together.
I decided to alphabetize my bookcase. I felt good about getting organized.,I decided to alphabetize my bookcase.
I adopted a new cat last week.,I adopted a new cat last week. he broke my favourite coffee mug.
I lost my wallet while shopping at the mall.  I backtracked my steps and found it at the table I ate at in the food court. ,I lost my wallet while shopping at the mall. 
I bought a phone from my friend. The color isn't fitting for me.,I bought a phone from my friend. The phone doesn't work at all.
I was eating at the cafeteria at school.,I was eating at the cafeteria at school. I realized that I only had enough money to get a bag of chips.
I made my own air freshener at home. My unique scent was snapped up by Airwick and I made a half a million for it.,I made my own air freshener at home. I was able to start my own mail order business and made extra money.
"When I told the server that I had dietary restrictions, he told me that the chef would be willing to accommodate my needs.","When I told the server that I had dietary restrictions, he told me that the chef could not make any substitutions."
"I gardened the backyard, and found a garden gnome.","I gardened the backyard, and found a snake."
I vacationed at a tropical resort and felt sand between my toes.,I vacationed at a tropical resort and a hurricane arrived.
I drove two hours to get a puppy I found online for sale. ,I drove two hours to get a puppy I found online for sale.  The seller didn't have the puppies papers when I got there. 
"I worked as an orderly in a hospital, assisting doctors.","I worked as an orderly in a hospital, assisting doctors. I got infected with a disease while working."
I'm going to the bar because I'm meeting up wtih friends soon.,I'm going to the bar because my bar tending shift starts soon.
"It was really hot out yesterday and I got an ice cream from the ice cream truck, finishing it before the ice cream truck left my road.  ","It was really hot out yesterday and I got an ice cream from the ice cream truck, but it melted before I could finish it. "
"I left my teenager to babysit my toddler, and when I got back they were watching cartoons.","I left my teenager to babysit my toddler, and when I got back my toddler was locked in the basement."
I built a treehouse in the backyard. It was not sturdy and it collapsed.,I built a treehouse in the backyard. It was too heavy and brought down the tree onto my house.
"I bought a Guinea pig for my kids. They play with him all day, he has a little house.",I bought a Guinea pig for my kids. They played with him the first week.
I bought a phone from my friend. I paid a third of what I would pay in the store.,I bought a phone from my friend. I called my mother on it last night.
I recommended that the city put off repairing a local bridge.,I recommended that the city put off repairing a local bridge. It's now visibly unsafe.
We decided to go camping in the Cascade Mountains.,We decided to go camping in the Cascade Mountains. We got lost on the way there and only had a few hours to spend outside.
I went to the beach to take photographs and the day was clear and sunny.,I went to the beach to take photographs and the day was dark and cloudy.
I went to rob a bank today. The money exploded in my face.,I went to rob a bank today. I was caught by the police and arrested.
I started charging my phone. It is half charged.,I started charging my phone.
I went to a job interview for a startup.,I went to a job interview for a startup. I didn't do well and didn't get hired.
I helped the boy Scouts with their Eagle scout project. The boys complained a lot.,I helped the boy Scouts with their Eagle scout project. One of the boys got stung by a wasp.
"I went to a doctor appointment for a yearly checkup. I had to get a painful vaccine, while I was there.",I went to a doctor appointment for a yearly checkup. The doctor told me I had diabetes.
"When I went to take my night time medication, I realized I only had a couple days worth of medication left. ","When I went to take my night time medication, I realized I was completely out. "
I went out to eat yesterday and saw an old friend. ,I went out to eat yesterday and saw an old enemy. 
We were camping in the forest.,We were camping in the forest. A snake slithered into our tent.
I decided to get a drink from a public water fountain.,I decided to get a drink from a public water fountain. It was grungy and unappealing.
"I heard the music, I was watching my daughter sing.","I heard the music, I was watching my neighbor sing."
I went to visit my next door neighbor. He told me that he would be selling his home.,I went to visit my next door neighbor. He said that my trash had spilled into his yard and he wanted me to clean it up.
I went to the beach this last Sunday and my cousin does not know how to swim.,I went to the beach this last Sunday and my cousin almost drowned.
I went to workout at the gym. I spent some time relaxing in the sauna afterwards.,I went to workout at the gym. I got a lot of exercise in.
My boyfriend asked me to go to prom with him. I said I'll think about it as I did not want to go to prom.,My boyfriend asked me to go to prom with him.
I went to the pet store and pet the puppies there.,I went to the pet store and saw the puppies there.
I was painting my bedroom wall. It looks brighter and cheery now.,I was painting my bedroom wall.
